rho_train,replicate,model,feature_condition,environment_type,rho_environment,rho_ood,accuracy,balanced_accuracy,roc_auc,brier_score,log_loss
0.5,5,logistic_regression,stable_only,iid_test,0.5,,0.9156666666666666,0.9158377327035288,0.9769126979716589,0.060456920942784945,0.19538938269982167
0.5,5,logistic_regression,stable_only,ood,0.3,0.3,0.9153333333333333,0.9153194470872137,0.9770544394671467,0.060792513768511205,0.19421549320642775
0.5,5,logistic_regression,stable_only,ood,0.0,0.0,0.9146666666666666,0.9145534494535519,0.9770072005919854,0.06053586075278738,0.1944322288552387
0.5,5,logistic_regression,stable_only,ood,-0.3,-0.3,0.9133333333333333,0.9133342133650144,0.9760311371209364,0.06141900326015974,0.19825151393512927
0.5,5,logistic_regression,stable_only,ood,-0.6,-0.6,0.9093333333333333,0.9092674391310842,0.9742547425474255,0.06355376888619717,0.20547400786153555
0.5,5,logistic_regression,stable_only,ood,-0.9,-0.9,0.917,0.917285402086427,0.9781985598909929,0.059407335491370165,0.19020691256066835
0.5,5,rbf_svm,all_features,iid_validation,0.5,,0.9205,0.9204670467046705,0.9820142014201421,0.05268335037168512,0.17258571552593982
0.5,5,rbf_svm,all_features,iid_test,0.5,,0.928,0.9281689358155043,0.9817287024173382,0.053170343885660526,0.17487630670135376
0.5,5,rbf_svm,all_features,ood,0.3,0.3,0.9123333333333333,0.912347443054002,0.9753054695544084,0.06293670542784152,0.20233462196457155
0.5,5,rbf_svm,all_features,ood,0.0,0.0,0.8836666666666667,0.8835435877732241,0.9565491945582878,0.08567858048482102,0.27642692975349975
0.5,5,rbf_svm,all_features,ood,-0.3,-0.3,0.8563333333333333,0.8563181607871216,0.9415027829890766,0.1006008651195356,0.31960620059921135
0.5,5,rbf_svm,all_features,ood,-0.6,-0.6,0.8186666666666667,0.8184388536798753,0.9123500060459923,0.1300049017871724,0.40712001481422355
0.5,5,rbf_svm,all_features,ood,-0.9,-0.9,0.8013333333333333,0.8016982090084911,0.8994099744970498,0.13823800184243795,0.4356392552189012
0.5,5,rbf_svm,stable_only,iid_validation,0.5,,0.911,0.9110711071107112,0.9747894789478948,0.06364654430795424,0.20643733334815034
0.5,5,rbf_svm,stable_only,iid_test,0.5,,0.9156666666666666,0.9158377327035288,0.9744093359266464,0.06230317667293148,0.20662261626180936
0.5,5,rbf_svm,stable_only,ood,0.3,0.3,0.9136666666666666,0.9136696180719185,0.9754752983563062,0.061949476007773646,0.20259718316483502
0.5,5,rbf_svm,stable_only,ood,0.0,0.0,0.9123333333333333,0.9121627390710383,0.9749887046049636,0.06199157801956807,0.20430900794095097
0.5,5,rbf_svm,stable_only,ood,-0.3,-0.3,0.9126666666666666,0.912671522841489,0.9737741669811224,0.0631035149053464,0.20915812482859134
0.5,5,rbf_svm,stable_only,ood,-0.6,-0.6,0.9086666666666666,0.9085579241619188,0.9717945571844171,0.06483951996680577,0.21624446632168023
0.5,5,rbf_svm,stable_only,ood,-0.9,-0.9,0.9176666666666666,0.9179057320895287,0.9753696948768485,0.061531127538016456,0.20345747392423627
0.5,5,random_forest,all_features,iid_validation,0.5,,0.909,0.908950895089509,0.9768816881688168,0.06203095839286722,0.20571436124175785
0.5,5,random_forest,all_features,iid_test,0.5,,0.9203333333333333,0.920527924423451,0.9791168657960545,0.05781208889219028,0.1962446030792522
0.5,5,random_forest,all_features,ood,0.3,0.3,0.903,0.9030113047297765,0.9687595028550801,0.07120407080613328,0.2354591243256143
0.5,5,random_forest,all_features,ood,0.0,0.0,0.8763333333333333,0.8762860741120219,0.9508830419655055,0.08815364565769429,0.28565443099391563
0.5,5,random_forest,all_features,ood,-0.3,-0.3,0.853,0.8529687068734475,0.9316693178732212,0.10444186125027007,0.3343530268297392
0.5,5,random_forest,all_features,ood,-0.6,-0.6,0.8086666666666666,0.8084896400145103,0.8955554844262353,0.13065978964904043,0.4086565987187305
0.5,5,random_forest,all_features,ood,-0.9,-0.9,0.784,0.7838950939194755,0.8703848493519243,0.1468129303355494,0.45247825680973414
0.5,5,random_forest,stable_only,iid_validation,0.5,,0.8935,0.8935643564356436,0.9677417741774178,0.07216801611834807,0.23463268023758047
0.5,5,random_forest,stable_only,iid_test,0.5,,0.906,0.9061294804112254,0.9700763545429286,0.0681439288933983,0.22614303366408817
0.5,5,random_forest,stable_only,ood,0.3,0.3,0.9036666666666666,0.9035741404973228,0.9685423264945379,0.07095954277163596,0.23221277668767262
0.5,5,random_forest,stable_only,ood,0.0,0.0,0.9063333333333333,0.9062713456284153,0.969024157914959,0.06974217396522259,0.22970137977463725
0.5,5,random_forest,stable_only,ood,-0.3,-0.3,0.9093333333333333,0.9093220689278148,0.9697522444141322,0.06750011904447603,0.22756485109462718
0.5,5,random_forest,stable_only,ood,-0.6,-0.6,0.9063333333333333,0.9062613362354096,0.9673840947727063,0.07063050587973847,0.23448483032586356
0.5,5,random_forest,stable_only,ood,-0.9,-0.9,0.9073333333333333,0.9074297645371489,0.9721534573607673,0.06647212706191734,0.2200272316410174
0.5,5,gradient_boosting,all_features,iid_validation,0.5,,0.906,0.905960596059606,0.9753205320532053,0.06679393953077122,0.2214251305794718
0.5,5,gradient_boosting,all_features,iid_test,0.5,,0.9196666666666666,0.9198721867185329,0.9780183384273409,0.05956988462135171,0.20470822706409675
0.5,5,gradient_boosting,all_features,ood,0.3,0.3,0.898,0.8980040225418837,0.969122723093694,0.07480034989277055,0.24648302483472784
0.5,5,gradient_boosting,all_features,ood,0.0,0.0,0.8743333333333333,0.874300930669399,0.9525535597392987,0.09340131231274554,0.3300993172032695
0.5,5,gradient_boosting,all_features,ood,-0.3,-0.3,0.8593333333333333,0.8592922678549761,0.9356785733175282,0.10834169362104837,0.3900024637694884
0.5,5,gradient_boosting,all_features,ood,-0.6,-0.6,0.8196666666666667,0.8195404690267376,0.9110656772578225,0.13730349087800023,0.48153788682932147
0.5,5,gradient_boosting,all_features,ood,-0.9,-0.9,0.8123333333333334,0.8122048815610244,0.9025894995129474,0.144887428365886,0.5021824653180871
0.5,5,gradient_boosting,stable_only,iid_validation,0.5,,0.892,0.892089208920892,0.9665651565156517,0.07729830357824485,0.25414539662468333
0.5,5,gradient_boosting,stable_only,iid_test,0.5,,0.898,0.8981161433731593,0.9679157543762157,0.07381224478479355,0.24632545704207712
0.5,5,gradient_boosting,stable_only,ood,0.3,0.3,0.902,0.9019011934252246,0.968555663835001,0.07166317242469264,0.23719518536135173
0.5,5,gradient_boosting,stable_only,ood,0.0,0.0,0.903,0.9027920081967213,0.9671108336179417,0.0738736593694007,0.24746793473403583
0.5,5,gradient_boosting,stable_only,ood,-0.3,-0.3,0.9073333333333333,0.9073379975012434,0.9677330606124043,0.0719458965333199,0.24345605251716881
0.5,5,gradient_boosting,stable_only,ood,-0.6,-0.6,0.904,0.9038687237266074,0.9680529326618725,0.07218275507323776,0.24164321893735147
0.5,5,gradient_boosting,stable_only,ood,-0.9,-0.9,0.901,0.9013833270069167,0.9692901048464506,0.07243753220088334,0.2407553065653593
0.5,5,mlp,all_features,iid_validation,0.5,,0.925,0.9249124912491249,0.9835223522352236,0.051145936514663176,0.16620193562936703
0.5,5,mlp,all_features,iid_test,0.5,,0.9286666666666666,0.9288135593220339,0.9835425395943317,0.05110748921584601,0.16540483854686977
0.5,5,mlp,all_features,ood,0.3,0.3,0.914,0.9138585637284802,0.9778142232955325,0.05976004147572318,0.19180478368049353
0.5,5,mlp,all_features,ood,0.0,0.0,0.8943333333333333,0.8942964480874317,0.9626447055726322,0.0788008201688199,0.25281933535429535
0.5,5,mlp,all_features,ood,-0.3,-0.3,0.871,0.8709533543207555,0.9503648798023395,0.09040540590912652,0.29274567153552744
0.5,5,mlp,all_features,ood,-0.6,-0.6,0.832,0.8318289482107419,0.9255578316938025,0.1173831425477258,0.36807930789562243
0.5,5,mlp,all_features,ood,-0.9,-0.9,0.8283333333333334,0.8284135616420678,0.9183193595915967,0.1230636787423153,0.38354037987697426
0.5,5,mlp,stable_only,iid_validation,0.5,,0.9125,0.9123062306230623,0.9750805080508052,0.13154670502510704,0.4382432109023
0.5,5,mlp,stable_only,iid_test,0.5,,0.9146666666666666,0.9144429008057794,0.975445179216449,0.1309186740393297,0.43706143892464394
0.5,5,mlp,stable_only,ood,0.3,0.3,0.9103333333333333,0.9099422759904754,0.9749813721811531,0.13268909117308056,0.44073572230041275
0.5,5,mlp,stable_only,ood,0.0,0.0,0.914,0.914366675204918,0.975860317765255,0.13229803611406454,0.43990055860271143
0.5,5,mlp,stable_only,ood,-0.3,-0.3,0.912,0.911848826557756,0.9742941857017964,0.13413263592513922,0.4442629546029431
0.5,5,mlp,stable_only,ood,-0.6,-0.6,0.9043333333333333,0.9046662612295414,0.9730513233610025,0.13377723003266684,0.4431630588466138
0.5,5,mlp,stable_only,ood,-0.9,-0.9,0.9173333333333333,0.9169941495849707,0.977081609885408,0.12978522956125568,0.43430592825388037
0.5,6,logistic_regression,all_features,iid_validation,0.5,,0.9305,0.930480887694203,0.9842017472279556,0.050707827463897556,0.16169544634670108
0.5,6,logistic_regression,all_features,iid_test,0.5,,0.9313333333333333,0.9309677419354838,0.9849730812013348,0.04870561608268088,0.15874986909704114
0.5,6,logistic_regression,all_features,ood,0.3,0.3,0.921,0.9210277831124768,0.9808413175995278,0.05509769651348904,0.17770530018877964
0.5,6,logistic_regression,all_features,ood,0.0,0.0,0.9023333333333333,0.9022797698096503,0.9664341296127406,0.07217432256907269,0.23881134450604466
0.5,6,logistic_regression,all_features,ood,-0.3,-0.3,0.8596666666666667,0.8596662185135391,0.944950499449994,0.09966148511611064,0.31260817816817904
0.5,6,logistic_regression,all_features,ood,-0.6,-0.6,0.816,0.8160000000000001,0.9150924444444444,0.12758495147359875,0.3997455475939775
0.5,6,logistic_regression,all_features,ood,-0.9,-0.9,0.8083333333333333,0.8083338259366537,0.9046588125696959,0.13478403347666795,0.4157866728259455
0.5,6,logistic_regression,stable_only,iid_validation,0.5,,0.9095,0.9095245523928382,0.9764696235139761,0.062128834890772935,0.19587625926070393
0.5,6,logistic_regression,stable_only,iid_test,0.5,,0.9113333333333333,0.9109677419354838,0.9739684093437153,0.0640904965155453,0.206354686083592
0.5,6,logistic_regression,stable_only,ood,0.3,0.3,0.9143333333333333,0.9142953929539295,0.9793729416952962,0.057783398329281074,0.18474589556041568
0.5,6,logistic_regression,stable_only,ood,0.0,0.0,0.9213333333333333,0.9212787404598473,0.9804423537443265,0.055646313565466725,0.18172209211844112
0.5,6,logistic_regression,stable_only,ood,-0.3,-0.3,0.912,0.9120101334459272,0.9753792819920222,0.06285361413050905,0.20088927492121508
0.5,6,logistic_regression,stable_only,ood,-0.6,-0.6,0.9033333333333333,0.9033333333333333,0.9723044444444444,0.06744606742871556,0.21227639850544305
0.5,6,logistic_regression,stable_only,ood,-0.9,-0.9,0.9086666666666666,0.9086957893749686,0.9767386045296098,0.061656428496859705,0.1952184863026545
0.5,6,rbf_svm,all_features,iid_validation,0.5,,0.928,0.9279428470855534,0.9820117121873949,0.053368236149627664,0.1744875865656406
0.5,6,rbf_svm,all_features,iid_test,0.5,,0.929,0.9283982202447163,0.982658064516129,0.050935138404244365,0.17006097272998782
0.5,6,rbf_svm,all_features,ood,0.3,0.3,0.918,0.9179896720227045,0.9786287511825249,0.05788001110319567,0.18902226599953473
0.5,6,rbf_svm,all_features,ood,0.0,0.0,0.8866666666666667,0.8866008522803032,0.961174045451394,0.07947418864575903,0.2598743005510089
0.5,6,rbf_svm,all_features,ood,-0.3,-0.3,0.8443333333333334,0.8443549372770809,0.9339752663918488,0.11223328228738487,0.35178341078172587
0.5,6,rbf_svm,all_features,ood,-0.6,-0.6,0.8023333333333333,0.8023333333333333,0.9004866666666667,0.14105767596031585,0.442049289656299
0.5,6,rbf_svm,all_features,ood,-0.9,-0.9,0.7843333333333333,0.7843675262261267,0.8827503354517496,0.1531991596120889,0.4767481807613875
0.5,6,rbf_svm,stable_only,iid_validation,0.5,,0.9085,0.9085085361365781,0.9741245859933759,0.0651390525998312,0.2093727033636307
0.5,6,rbf_svm,stable_only,iid_test,0.5,,0.911,0.9105116796440489,0.9722407119021135,0.06546551527772994,0.21497184678946799
0.5,6,rbf_svm,stable_only,ood,0.3,0.3,0.9156666666666666,0.9155757207178371,0.9785331711584833,0.05952906877802762,0.19089916508812804
0.5,6,rbf_svm,stable_only,ood,0.0,0.0,0.9193333333333333,0.9192760417500013,0.9786094355287462,0.057174585883456266,0.1891415834447338
0.5,6,rbf_svm,stable_only,ood,-0.3,-0.3,0.913,0.9130134779275325,0.9738654873943043,0.0637216007368092,0.20929088782146377
0.5,6,rbf_svm,stable_only,ood,-0.6,-0.6,0.904,0.9039999999999999,0.9704586666666667,0.06961404719678521,0.22415759731558235
0.5,6,rbf_svm,stable_only,ood,-0.9,-0.9,0.9096666666666666,0.9097129226369819,0.9756692479080655,0.06313186506250157,0.20256409840458667
0.5,6,random_forest,all_features,iid_validation,0.5,,0.923,0.9229667674682795,0.9771566345061521,0.05935250476740559,0.2005420298118786
0.5,6,random_forest,all_features,iid_test,0.5,,0.9246666666666666,0.9240934371523916,0.9801670745272525,0.05709407973513199,0.19360480564719842
0.5,6,random_forest,all_features,ood,0.3,0.3,0.9106666666666666,0.9106331220792523,0.9736428081144328,0.06536546758886014,0.21736450940408894
0.5,6,random_forest,all_features,ood,0.0,0.0,0.889,0.8889515565582382,0.9532968083044885,0.08459253509075877,0.28118687438889634
0.5,6,random_forest,all_features,ood,-0.3,-0.3,0.8406666666666667,0.8406937854865053,0.9229133657040633,0.11179911981021144,0.35303129145229134
0.5,6,random_forest,all_features,ood,-0.6,-0.6,0.809,0.8089999999999999,0.8859975555555554,0.1375794076675767,0.4266511861806968
0.5,6,random_forest,all_features,ood,-0.9,-0.9,0.77,0.7700541034004741,0.8524412309423628,0.1580889143274385,0.48610299213646246
0.5,6,random_forest,stable_only,iid_validation,0.5,,0.904,0.9040064641034257,0.9692775084401349,0.0694394918706264,0.22804725533863726
0.5,6,random_forest,stable_only,iid_test,0.5,,0.9013333333333333,0.9008676307007786,0.9658289210233593,0.07255900325008947,0.23923967135022475
0.5,6,random_forest,stable_only,ood,0.3,0.3,0.9063333333333333,0.9062506668373771,0.9742000618825086,0.06481598097958301,0.21332441885323056
0.5,6,random_forest,stable_only,ood,0.0,0.0,0.916,0.9159559886291514,0.9741442529747143,0.06231881810588906,0.21226047985612906
0.5,6,random_forest,stable_only,ood,-0.3,-0.3,0.904,0.9040144890498784,0.968165201835576,0.07042381516612714,0.23191160658360738
0.5,6,random_forest,stable_only,ood,-0.6,-0.6,0.891,0.891,0.9655055555555556,0.07422505144872626,0.2409291508850349
0.5,6,random_forest,stable_only,ood,-0.9,-0.9,0.8993333333333333,0.8993591415990838,0.9704806904683702,0.06942527992220685,0.22532640719594973
0.5,6,gradient_boosting,all_features,iid_validation,0.5,,0.9185,0.9184806956911311,0.9772226355621689,0.061873220833482026,0.21242518918782544
0.5,6,gradient_boosting,all_features,iid_test,0.5,,0.927,0.9265517241379311,0.9801641824249167,0.05640751720857182,0.19353979866910337
0.5,6,gradient_boosting,all_features,ood,0.3,0.3,0.9056666666666666,0.9057118622367326,0.9744676859498252,0.06714488219985776,0.2245335234108777
0.5,6,gradient_boosting,all_features,ood,0.0,0.0,0.8856666666666667,0.8856155031813842,0.9571313141010256,0.0865066471136856,0.30361309607533227
0.5,6,gradient_boosting,all_features,ood,-0.3,-0.3,0.8443333333333334,0.8443460482894254,0.9310494561050677,0.1183791038799358,0.4194488485733664
0.5,6,gradient_boosting,all_features,ood,-0.6,-0.6,0.8063333333333333,0.8063333333333333,0.8997315555555555,0.14823303834786064,0.5289185388429931
0.5,6,gradient_boosting,all_features,ood,-0.9,-0.9,0.7886666666666666,0.7887211765945125,0.8837779133856692,0.16183653821650834,0.57035769137639
0.5,6,gradient_boosting,stable_only,iid_validation,0.5,,0.9,0.9000184002944047,0.9679344869517912,0.07432328562986544,0.2425573506336494
0.5,6,gradient_boosting,stable_only,iid_test,0.5,,0.892,0.8915684093437153,0.9659790878754172,0.07661586138044976,0.2522595741221565
0.5,6,gradient_boosting,stable_only,ood,0.3,0.3,0.9063333333333333,0.9062186586432794,0.9721373115962131,0.06796746196963814,0.22313620990478308
0.5,6,gradient_boosting,stable_only,ood,0.0,0.0,0.9126666666666666,0.9126066017056272,0.9735017982509941,0.06490042927017242,0.21722404345270122
0.5,6,gradient_boosting,stable_only,ood,-0.3,-0.3,0.9033333333333333,0.9033500372226357,0.9686472071911911,0.07240210579355753,0.2402389794038044
0.5,6,gradient_boosting,stable_only,ood,-0.6,-0.6,0.8903333333333333,0.8903333333333333,0.964056,0.07954480372265119,0.2591493222584198
0.5,6,gradient_boosting,stable_only,ood,-0.9,-0.9,0.899,0.8990304677746315,0.9689988804200624,0.07376542508316038,0.2390100432297832
0.5,6,mlp,all_features,iid_validation,0.5,,0.9275,0.9274288388614218,0.9839357429718876,0.05179252212690194,0.1651624947887
0.5,6,mlp,all_features,iid_test,0.5,,0.9303333333333333,0.9297552836484984,0.9845098998887654,0.04990146740493934,0.16299877517280986
0.5,6,mlp,all_features,ood,0.3,0.3,0.9216666666666666,0.9215772571111538,0.980568803391446,0.05620774905893175,0.1805842586389022
0.5,6,mlp,all_features,ood,0.0,0.0,0.8983333333333333,0.8982183714939439,0.9669021371008604,0.07323546685581343,0.2416622836285067
0.5,6,mlp,all_features,ood,-0.3,-0.3,0.8586666666666667,0.8587073189702108,0.9457691752130579,0.10094628428947877,0.31855386483269754
0.5,6,mlp,all_features,ood,-0.6,-0.6,0.8243333333333334,0.8243333333333334,0.9176155555555555,0.1283323489832963,0.403683013778251
0.5,6,mlp,all_features,ood,-0.9,-0.9,0.8086666666666666,0.8087496127693448,0.9073739828111813,0.135293657444298,0.4208938311672619
0.5,6,mlp,stable_only,iid_validation,0.5,,0.91,0.9099985599769596,0.9755026080417286,0.07553815118085506,0.27139172311317766
0.5,6,mlp,stable_only,iid_test,0.5,,0.9056666666666666,0.9053058954393771,0.9724324805339266,0.07893590470991531,0.27966098553972674
0.5,6,mlp,stable_only,ood,0.3,0.3,0.9126666666666666,0.9125482790260974,0.9790608618028438,0.07243394041112315,0.26457877602887586
0.5,6,mlp,stable_only,ood,0.0,0.0,0.92,0.9199453857928392,0.9790072196710703,0.0722154671291748,0.26272037955698585
0.5,6,mlp,stable_only,ood,-0.3,-0.3,0.912,0.9120234669274103,0.9743379370881899,0.07660907426212928,0.2739349196617597
0.5,6,mlp,stable_only,ood,-0.6,-0.6,0.9013333333333333,0.9013333333333333,0.9711035555555555,0.08038378250303635,0.282616617920467
0.5,6,mlp,stable_only,ood,-0.9,-0.9,0.909,0.9090493526303461,0.9755007997951956,0.07630200613872994,0.27239564939749117
0.5,7,logistic_regression,all_features,iid_validation,0.5,,0.9305,0.9305680017922581,0.9833966091117121,0.051284200029679025,0.16594303335461616
0.5,7,logistic_regression,all_features,iid_test,0.5,,0.939,0.9389990059235575,0.9863572344402141,0.04596576368285573,0.15033933986459141
0.5,7,logistic_regression,all_features,ood,0.3,0.3,0.916,0.9159597967699962,0.9761757319832085,0.06122244870269509,0.19743199642166875
